Country_name,Country_ISO3,Year,Indicator_name,Indicator_code,Value
"Egypt, Arab Rep.",EGY,1980,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.578
"Egypt, Arab Rep.",EGY,1979,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.701
"Egypt, Arab Rep.",EGY,1978,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.717
"Egypt, Arab Rep.",EGY,1977,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.739
"Egypt, Arab Rep.",EGY,1976,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.765
"Egypt, Arab Rep.",EGY,1975,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.799
"Egypt, Arab Rep.",EGY,1974,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.835
"Egypt, Arab Rep.",EGY,1973,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.888
"Egypt, Arab Rep.",EGY,1972,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.971
"Egypt, Arab Rep.",EGY,1971,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.031
"Egypt, Arab Rep.",EGY,1970,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.119
"Egypt, Arab Rep.",EGY,1969,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.195
"Egypt, Arab Rep.",EGY,1968,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.286
"Egypt, Arab Rep.",EGY,1967,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.357
"Egypt, Arab Rep.",EGY,1966,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.433
"Egypt, Arab Rep.",EGY,1965,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.518
"Egypt, Arab Rep.",EGY,1964,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.643
"Egypt, Arab Rep.",EGY,1963,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.718
"Egypt, Arab Rep.",EGY,1962,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.755
"Egypt, Arab Rep.",EGY,1961,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.779
"Egypt, Arab Rep.",EGY,1960,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.794
"Egypt, Arab Rep.",EGY,2021,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,78.707268
"Egypt, Arab Rep.",EGY,2020,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,80.185639
"Egypt, Arab Rep.",EGY,2019,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,80.851233
"Egypt, Arab Rep.",EGY,2018,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,81.020637
"Egypt, Arab Rep.",EGY,2017,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,80.915046
"Egypt, Arab Rep.",EGY,2016,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,80.070109
"Egypt, Arab Rep.",EGY,2015,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,79.175976
"Egypt, Arab Rep.",EGY,2014,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,79.204603
"Egypt, Arab Rep.",EGY,2013,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,78.332458
"Egypt, Arab Rep.",EGY,2012,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,78.142156
"Egypt, Arab Rep.",EGY,2011,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,77.940619
"Egypt, Arab Rep.",EGY,2010,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,77.508264
"Egypt, Arab Rep.",EGY,2009,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,77.176133
"Egypt, Arab Rep.",EGY,2008,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,76.969203
"Egypt, Arab Rep.",EGY,2007,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,76.634967
"Egypt, Arab Rep.",EGY,2006,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,76.309739
"Egypt, Arab Rep.",EGY,2005,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,75.899928
"Egypt, Arab Rep.",EGY,2004,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,75.416287
"Egypt, Arab Rep.",EGY,2003,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,75.058753
"Egypt, Arab Rep.",EGY,2002,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,75.317187
"Egypt, Arab Rep.",EGY,2001,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,74.920776
"Egypt, Arab Rep.",EGY,2000,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,74.487251
"Egypt, Arab Rep.",EGY,1999,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,73.825167
"Egypt, Arab Rep.",EGY,1998,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,73.559294
"Egypt, Arab Rep.",EGY,1997,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,73.537518
"Egypt, Arab Rep.",EGY,1996,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,72.870592
"Egypt, Arab Rep.",EGY,1995,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,72.285745
"Egypt, Arab Rep.",EGY,1994,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,71.406042
"Egypt, Arab Rep.",EGY,1993,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,70.620341
"Egypt, Arab Rep.",EGY,1992,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,70.122344
"Egypt, Arab Rep.",EGY,1991,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,69.880235
"Egypt, Arab Rep.",EGY,1990,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,69.12058
"Egypt, Arab Rep.",EGY,1989,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,68.176323
"Egypt, Arab Rep.",EGY,1988,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,67.661986
"Egypt, Arab Rep.",EGY,1987,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,66.22458
"Egypt, Arab Rep.",EGY,1986,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,65.094912
"Egypt, Arab Rep.",EGY,1985,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,64.280823
"Egypt, Arab Rep.",EGY,1984,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,63.327616
"Egypt, Arab Rep.",EGY,1983,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,62.543692
"Egypt, Arab Rep.",EGY,1982,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,61.281283
"Egypt, Arab Rep.",EGY,1981,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,60.153966
"Egypt, Arab Rep.",EGY,1980,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,60.153301
"Egypt, Arab Rep.",EGY,1979,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,59.315564
"Egypt, Arab Rep.",EGY,1978,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,58.449267
"Egypt, Arab Rep.",EGY,1977,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,57.588633
"Egypt, Arab Rep.",EGY,1976,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,56.845508
"Egypt, Arab Rep.",EGY,1975,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,55.891726
"Egypt, Arab Rep.",EGY,1974,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,54.898461
"Egypt, Arab Rep.",EGY,1973,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,54.040073
"Egypt, Arab Rep.",EGY,1972,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,53.609138
"Egypt, Arab Rep.",EGY,1971,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,53.216506
"Egypt, Arab Rep.",EGY,1970,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,52.963477
"Egypt, Arab Rep.",EGY,1969,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,52.778292
"Egypt, Arab Rep.",EGY,1968,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,52.844447
"Egypt, Arab Rep.",EGY,1967,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,52.757379
"Egypt, Arab Rep.",EGY,1966,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,52.575172
"Egypt, Arab Rep.",EGY,1965,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,52.064202
"Egypt, Arab Rep.",EGY,1964,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,51.349188
"Egypt, Arab Rep.",EGY,1963,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,50.332141
"Egypt, Arab Rep.",EGY,1962,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,49.337519
"Egypt, Arab Rep.",EGY,1961,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,48.358953
"Egypt, Arab Rep.",EGY,1960,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,47.87596
"Egypt, Arab Rep.",EGY,2021,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,66.438008
"Egypt, Arab Rep.",EGY,2020,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,68.235892
"Egypt, Arab Rep.",EGY,2019,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,69.386024
"Egypt, Arab Rep.",EGY,2018,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,68.850144
"Egypt, Arab Rep.",EGY,2017,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,68.35588
"Egypt, Arab Rep.",EGY,2016,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,67.166897
"Egypt, Arab Rep.",EGY,2015,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,66.566137
"Egypt, Arab Rep.",EGY,2014,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,66.096987
"Egypt, Arab Rep.",EGY,2013,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,65.090194
"Egypt, Arab Rep.",EGY,2012,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,65.444008
"Egypt, Arab Rep.",EGY,2011,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,65.03742
"Egypt, Arab Rep.",EGY,2010,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.871018
"Egypt, Arab Rep.",EGY,2009,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.7458
"Egypt, Arab Rep.",EGY,2008,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.555496
"Egypt, Arab Rep.",EGY,2007,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.349742
"Egypt, Arab Rep.",EGY,2006,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.298199
"Egypt, Arab Rep.",EGY,2005,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.123296
"Egypt, Arab Rep.",EGY,2004,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.210933
"Egypt, Arab Rep.",EGY,2003,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.016618
"Egypt, Arab Rep.",EGY,2002,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.779627
"Egypt, Arab Rep.",EGY,2001,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.565578
"Egypt, Arab Rep.",EGY,2000,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.256265
"Egypt, Arab Rep.",EGY,1999,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.372198
"Egypt, Arab Rep.",EGY,1998,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.066085
"Egypt, Arab Rep.",EGY,1997,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,63.464573
"Egypt, Arab Rep.",EGY,1996,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,62.843577
"Egypt, Arab Rep.",EGY,1995,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,62.244724
"Egypt, Arab Rep.",EGY,1994,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,61.703923
"Egypt, Arab Rep.",EGY,1993,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,61.632628
"Egypt, Arab Rep.",EGY,1992,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,60.8315
"Egypt, Arab Rep.",EGY,1991,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,60.418276
"Egypt, Arab Rep.",EGY,1990,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,59.197726
"Egypt, Arab Rep.",EGY,1989,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,58.66217
"Egypt, Arab Rep.",EGY,1988,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,57.165079
"Egypt, Arab Rep.",EGY,1987,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,56.059894
"Egypt, Arab Rep.",EGY,1986,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,54.610813
"Egypt, Arab Rep.",EGY,1985,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,53.702614
"Egypt, Arab Rep.",EGY,1984,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,52.692523
"Egypt, Arab Rep.",EGY,1983,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,51.374287
"Egypt, Arab Rep.",EGY,1982,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,50.19281
"Egypt, Arab Rep.",EGY,1981,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,49.381675
"Egypt, Arab Rep.",EGY,1980,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,48.656104
"Egypt, Arab Rep.",EGY,1979,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,47.438068
"Egypt, Arab Rep.",EGY,1978,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,46.36517
"Egypt, Arab Rep.",EGY,1977,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,45.118837
"Egypt, Arab Rep.",EGY,1976,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,44.139016
"Egypt, Arab Rep.",EGY,1975,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,43.283015
"Egypt, Arab Rep.",EGY,1974,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,42.439125
"Egypt, Arab Rep.",EGY,1973,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,40.50488
"Egypt, Arab Rep.",EGY,1972,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,41.265185
"Egypt, Arab Rep.",EGY,1971,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,40.807058
"Egypt, Arab Rep.",EGY,1970,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,40.225737
"Egypt, Arab Rep.",EGY,1969,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,40.143464
"Egypt, Arab Rep.",EGY,1968,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,41.003313
"Egypt, Arab Rep.",EGY,1967,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,40.465464
"Egypt, Arab Rep.",EGY,1966,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,41.272985
"Egypt, Arab Rep.",EGY,1965,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,41.310588
"Egypt, Arab Rep.",EGY,1964,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,40.562202
"Egypt, Arab Rep.",EGY,1963,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,39.686061
"Egypt, Arab Rep.",EGY,1962,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,38.805967
"Egypt, Arab Rep.",EGY,1961,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,37.980282
"Egypt, Arab Rep.",EGY,1960,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,37.320199
"Egypt, Arab Rep.",EGY,2014,Wanted fertility rate (births per woman),SP.DYN.WFRT,2.8
"Egypt, Arab Rep.",EGY,2008,Wanted fertility rate (births per woman),SP.DYN.WFRT,2.4
"Egypt, Arab Rep.",EGY,2005,Wanted fertility rate (births per woman),SP.DYN.WFRT,2.3
"Egypt, Arab Rep.",EGY,2003,Wanted fertility rate (births per woman),SP.DYN.WFRT,2.5
"Egypt, Arab Rep.",EGY,2000,Wanted fertility rate (births per woman),SP.DYN.WFRT,2.9
"Egypt, Arab Rep.",EGY,1995,Wanted fertility rate (births per woman),SP.DYN.WFRT,2.6
"Egypt, Arab Rep.",EGY,1992,Wanted fertility rate (births per woman),SP.DYN.WFRT,2.7
"Egypt, Arab Rep.",EGY,1988,Wanted fertility rate (births per woman),SP.DYN.WFRT,3
"Egypt, Arab Rep.",EGY,2014,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,12.9
"Egypt, Arab Rep.",EGY,2008,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,13.4
"Egypt, Arab Rep.",EGY,2005,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,12.3
"Egypt, Arab Rep.",EGY,2003,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,12.8
"Egypt, Arab Rep.",EGY,2000,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,12
"Egypt, Arab Rep.",EGY,1995,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,12.6
"Egypt, Arab Rep.",EGY,1992,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,11.8
"Egypt, Arab Rep.",EGY,2014,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,2
"Egypt, Arab Rep.",EGY,2008,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,2.2
"Egypt, Arab Rep.",EGY,2005,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,2.5
"Egypt, Arab Rep.",EGY,2003,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,2.7
"Egypt, Arab Rep.",EGY,2000,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,3.9
"Egypt, Arab Rep.",EGY,1995,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,7.8
"Egypt, Arab Rep.",EGY,1992,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,7.2
"Egypt, Arab Rep.",EGY,1988,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,8.9
"Egypt, Arab Rep.",EGY,2014,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,17.4
"Egypt, Arab Rep.",EGY,2008,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,16.6
"Egypt, Arab Rep.",EGY,2005,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,16.6
"Egypt, Arab Rep.",EGY,2003,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,18.5
"Egypt, Arab Rep.",EGY,2000,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,19.5
"Egypt, Arab Rep.",EGY,1995,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,26.8
"Egypt, Arab Rep.",EGY,1992,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,26.7
"Egypt, Arab Rep.",EGY,1988,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,30.5
"Egypt, Arab Rep.",EGY,2014,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,10.9
"Egypt, Arab Rep.",EGY,2008,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,9.6
"Egypt, Arab Rep.",EGY,2005,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,9.4
"Egypt, Arab Rep.",EGY,2003,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,8.1
"Egypt, Arab Rep.",EGY,2000,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,8.5
"Egypt, Arab Rep.",EGY,1995,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,10.2
"Egypt, Arab Rep.",EGY,1992,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,9.9
"Egypt, Arab Rep.",EGY,1988,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,9.8
"Egypt, Arab Rep.",EGY,2017,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,13.31444
"Egypt, Arab Rep.",EGY,2016,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,13.09909
"Egypt, Arab Rep.",EGY,2014,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,12.61153
"Egypt, Arab Rep.",EGY,2013,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,12.55314
"Egypt, Arab Rep.",EGY,2012,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,12.25498
"Egypt, Arab Rep.",EGY,2011,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,11.75568
"Egypt, Arab Rep.",EGY,2010,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,11.69569
"Egypt, Arab Rep.",EGY,2009,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,11.51791
"Egypt, Arab Rep.",EGY,2004,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,10.8993
"Egypt, Arab Rep.",EGY,2003,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,10.85348
"Egypt, Arab Rep.",EGY,2001,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,10.8244
"Egypt, Arab Rep.",EGY,1991,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,8.6681
"Egypt, Arab Rep.",EGY,1990,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,8.5283
"Egypt, Arab Rep.",EGY,1989,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,8.5252
"Egypt, Arab Rep.",EGY,1988,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,8.39502
"Egypt, Arab Rep.",EGY,1987,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,8.22798
"Egypt, Arab Rep.",EGY,1986,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,7.90218
"Egypt, Arab Rep.",EGY,1985,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,7.61592
"Egypt, Arab Rep.",EGY,1984,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,7.31493
"Egypt, Arab Rep.",EGY,1983,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,6.98496
"Egypt, Arab Rep.",EGY,1982,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,6.64931
"Egypt, Arab Rep.",EGY,1981,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,6.36024
"Egypt, Arab Rep.",EGY,1980,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,6.14698
"Egypt, Arab Rep.",EGY,1979,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,5.98583
"Egypt, Arab Rep.",EGY,1978,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,5.8292
"Egypt, Arab Rep.",EGY,1977,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,5.69673
"Egypt, Arab Rep.",EGY,1976,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,5.49436
"Egypt, Arab Rep.",EGY,1975,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,5.27552
"Egypt, Arab Rep.",EGY,1974,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,5.12286
"Egypt, Arab Rep.",EGY,1973,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,5.12664
"Egypt, Arab Rep.",EGY,1972,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,4.9916
"Egypt, Arab Rep.",EGY,1971,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,4.81762
"Egypt, Arab Rep.",EGY,2017,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,13.33763
"Egypt, Arab Rep.",EGY,2016,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,13.15055
"Egypt, Arab Rep.",EGY,2014,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,12.85846
"Egypt, Arab Rep.",EGY,2013,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,12.9109
"Egypt, Arab Rep.",EGY,2012,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,12.60573
"Egypt, Arab Rep.",EGY,2011,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,12.20242
"Egypt, Arab Rep.",EGY,2010,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,12.12689
"Egypt, Arab Rep.",EGY,2009,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,11.92729
"Egypt, Arab Rep.",EGY,2004,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,11.59944
"Egypt, Arab Rep.",EGY,2003,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,11.51601
"Egypt, Arab Rep.",EGY,2001,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,11.73748
"Egypt, Arab Rep.",EGY,1991,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,10.77103
